"","V1","V2"
"169",165.212540403894,3918.1108057543
"170",167.683214085745,4003.0156925576
"171",-218.120016581646,3748.3010321477
"172",170.740442671524,4052.95974361836
"173",-94.9531453256625,4003.0156925576
"174",149.551922336395,3878.15556490569
"175",-26.2486692428726,4008.01009766368
"176",119.023636388585,3698.35698108693
"177",-110.041059775717,3753.29543725377
"178",186.834285420214,3858.17794448138
"179",-117.34476302455,3833.205918951
"180",-53.9512322767107,4097.90938957305
"181",85.7453140287926,3683.3737657687
"182",-214.183037744912,4082.92617425482
"183",151.007884624282,3788.25627299631
"184",126.451628519222,3768.278652572
"185",158.780007822864,4047.96533851229
"186",-56.4952932915481,3678.37936066262
"187",63.6468444838103,3858.17794448138
"188",30.6962271159923,3888.14437511784
"189",214.433248033983,4072.93736404267
"190",100.109142121897,3903.12759043607
"191",-6.23200047376108,3748.3010321477
"192",126.783576997084,3743.30662704162
"193",-121.982729514413,3793.25067810238
"194",-210.317491857793,3908.12199554214
"195",-46.360343475661,4022.99331298191
"196",100.438987096733,3873.16115979961
"197",-115.743361745098,3958.06604660291
"198",195.67980944467,3828.21151384492
"199",-26.3084391583977,3988.03247723937
"200",-158.780007822864,4047.96533851229
"201",-182.792709213042,4052.95974361836
"202",172.688726817811,3733.31781682947
"203",231.544237369026,3708.34579129908
"204",-105.21820783853,3813.22829852669
"205",-157.140816273651,3913.11640064822
"206",-183.845451587984,4003.0156925576
"207",-197.737498278359,3923.10521086037
"208",-58.721299691552,3983.03807213329
"209",128.9947953964,3883.14997001176
"210",221.333797021328,3958.06604660291
"211",105.442698393815,3793.25067810238
"212",-186.732820836473,3863.17234958746
"213",-42.9747179623899,3888.14437511784
"214",-192.144960482167,3993.02688234545
"215",-94.1588221525817,3678.37936066262
"216",-210.665136734842,3893.13878022392
"217",118.51395432494,4052.95974361836
"218",-193.710847792932,4102.90379467913
"219",197.956612708366,3913.11640064822
"220",164.537228726382,3723.32900661731
"221",193.982152684373,3908.12199554214
"222",-174.987804510296,3833.205918951
"223",-26.6761172623537,3863.17234958746
"224",113.953693510936,3773.27305767808
"225",-220.751926249467,3813.22829852669
"226",-26.6325341147003,3878.15556490569
"227",-79.2372411111708,3953.07164149683
"228",-136.505771509369,3928.09961596645
"229",-30.8302533086172,3848.18913426923
"230",169.945524093669,3883.14997001176
"231",-10.3920964751703,3743.30662704162
"232",-179.394372579733,4022.99331298191
"233",146.890210439444,4037.97652830014
"234",-108.281316988989,3903.12759043607
"235",83.3473305099889,3948.07723639076
"236",18.2032067825227,3993.02688234545
"237",34.4617420564575,3973.04926192114
"238",-90.4965618637463,4042.97093340621
"239",46.7296550142812,3953.07164149683
"240",-214.807574937444,4057.95414872444
"241",219.703918356024,3678.37936066262
"242",117.7224158208,3803.23948831454
"243",-175.644454779139,3798.24508320846
"244",35.5529350851095,3683.3737657687
"245",-184.105503172067,3788.25627299631
"246",-38.2757064168145,4027.98771808798
"247",107.621020570004,3958.06604660291
"248",-152.549854438115,3943.08283128468
"249",118.03513733976,3778.26746278415
"250",-51.411535718713,3843.19472916315
"251",-139.081030426984,4022.99331298191
"252",-78.9700237231223,3983.03807213329
"253",-177.943689581181,4092.91498446698
"254",-179.39386943278,3818.22270363277
"255",-170.244838718895,4077.93176914875
"256",206.461046914418,3898.13318532999
"257",197.55286304596,3738.31222193554
"258",-18.7057736553054,3743.30662704162
"259",-2.02601747283519,3978.04366702722
"260",-149.715171750646,3868.16675469353
"261",98.1984033052834,4072.93736404267
"262",-144.252413304952,3953.07164149683
"263",120.273323695085,3923.10521086037
"264",221.538582273256,4107.89819978521
"265",2.05089276370857,3868.16675469353
"266",103.151505100953,3993.02688234545
"267",-162.516985307971,4062.94855383052
"268",-127.637514473498,3678.37936066262
"269",91.6829808645021,3928.09961596645
"270",-47.977634770158,3708.34579129908
"271",130.734957435303,3758.28984235985
"272",-148.333695071022,3693.36257598085
"273",74.4940751504495,4032.98212319406
"274",83.6723826911661,3913.11640064822
"275",90.8089145088485,4013.00450276975
"276",-118.962402180637,3703.35138619301
"277",-14.301306017413,3903.12759043607
"278",174.757864852031,4052.95974361836
"279",66.8585766035649,3978.04366702722
"280",-10.0841105625893,4017.99890787583
"281",-92.6406023878036,3833.205918951
"282",170.542515446638,4062.94855383052
"283",202.290926007159,4077.93176914875
"284",-46.5193062219978,3993.02688234545
"285",125.983637983664,3803.23948831454
"286",42.1095445470496,4067.94295893659
"287",-100.053952437201,3908.12199554214
"288",150.478690099976,4062.94855383052
"289",-50.9915248160162,3918.1108057543
"290",141.742404701659,3853.1835393753
"291",-60.6801298316627,3678.37936066262
"292",-78.4755918786059,4037.97652830014
"293",-136.657286506925,3918.1108057543
"294",206.801179921213,3883.14997001176
"295",-160.685846674816,3943.08283128468
"296",210.425149939889,4072.93736404267
"297",210.670166139964,4062.94855383052
"298",-153.951281997202,4092.91498446698
"299",91.1707862775872,3978.04366702722
"300",127.310640930157,3703.35138619301
"301",-151.24762956906,3773.27305767808
"302",189.056139937289,3948.07723639076
"303",-6.01564922100677,4067.94295893659
"304",-131.889626289554,3673.38495555655
"305",30.3041953167008,4003.0156925576
"306",-74.9626464949045,3978.04366702722
"307",-70.0188853212211,4087.9205793609
"308",188.740226485786,3763.28424746592
"309",222.189880277433,4082.92617425482
"310",22.6576621462263,3828.21151384492
"311",-91.2736744318851,3968.05485681506
"312",-66.2490651676231,4057.95414872444
"313",92.3905807023038,3858.17794448138
"314",-122.945919345346,3718.33460151124
"315",-27.1736229703314,3688.36817087478
"316",-42.7139592426735,3943.08283128468
"317",117.53391445596,3818.22270363277
"318",142.865821112334,4037.97652830014
"319",150.303678528493,4072.93736404267
"320",82.5949454257572,4027.98771808798
"321",-174.757864852029,4052.95974361836
"322",161.755378354214,3883.14997001176
"323",-155.391400242182,3773.27305767808
"324",-73.8026379722745,4112.89260489128
"325",-103.907378313101,3928.09961596645
"326",67.2715200328448,3923.10521086037
"327",70.4268132243913,4037.97652830014
"328",206.618909050582,3703.35138619301
"329",204.247109333621,3813.22829852669
"330",86.0232019660734,4087.9205793609
"331",-139.795205625633,3978.04366702722
"332",-13.9791333458812,4102.90379467913
"333",-50.04276582825,4082.92617425482
"334",-142.277896446687,3818.22270363277
"335",187.64186342969,3818.22270363277
"336",-227.896765732349,3858.17794448138
"337",133.886185409511,3828.21151384492
"338",-174.893566716773,3838.20032405707
"339",-2.03739957476664,3928.09961596645
"340",-123.263211397046,3693.36257598085
"341",-47.527323057884,3798.24508320846
"342",6.27725481017306,3678.37936066262
"343",2.02257853139231,3993.02688234545
"344",109.285920459051,3818.22270363277
"345",130.528776203436,3773.27305767808
"346",38.9457296905689,3873.16115979961
"347",-31.2574371216972,3718.33460151124
"348",-227.019720647792,3723.32900661731
"349",-220.711091944112,3983.03807213329
"350",-93.6264181542348,3733.31781682947
"351",-202.172773946132,4082.92617425482
"352",60.2111459150147,3753.29543725377
"353",101.092003609572,3813.22829852669
"354",-83.4869464824769,3933.09402107253
"355",-206.777385220158,4057.95414872444
"356",-62.0167269987949,4087.9205793609
"357",58.3872480908925,4032.98212319406
"358",-80.0718366086626,3858.17794448138
"359",-170.501733191848,3853.1835393753
"360",-147.336221871531,3758.28984235985
"361",-216.661347137798,3983.03807213329
"362",-188.206526286996,3988.03247723937
"363",163.921813217707,3988.03247723937
"364",155.555131719056,3763.28424746592
"365",86.2243055011015,4067.94295893659
"366",-39.4073000354946,3763.28424746592
"367",-68.7663616677363,3718.33460151124
"368",-82.2138726870936,4067.94295893659
"369",-84.3604262986766,3838.20032405707
"370",-219.591657878611,3683.3737657687
"371",209.618714307309,3938.0884261786
"372",225.899779496227,3938.0884261786
"373",-171.331704149185,4022.99331298191
"374",-55.7632495993254,3803.23948831454
"375",-2.0859841204416,3708.34579129908
"376",-9.985095247058,4102.90379467913
"377",39.2617016565131,3798.24508320846
"378",-2.05757137313842,3838.20032405707
"379",30.8968120175793,3828.21151384492
"380",-34.187590037414,4042.97093340621
"381",-147.059293075126,4027.98771808798
"382",91.3763382198146,3958.06604660291
"383",-230.463351605745,3753.29543725377
"384",-209.81068261663,3748.3010321477
"385",-91.632014431989,3933.09402107253
"386",50.9632727521549,3923.10521086037
"387",196.301430643428,3988.03247723937
"388",90.4965618637463,4042.97093340621
"389",198.576475552421,3688.36817087478
"390",-110.543043420981,4047.96533851229
"391",-63.8534115029959,3828.21151384492
"392",-62.6286703211805,4003.0156925576
"393",-150.827603106242,4042.97093340621
"394",-181.227761876599,3933.09402107253
"395",-145.056103890908,3903.12759043607
"396",179.00870946305,3838.20032405707
"397",126.181468697535,4077.93176914875
"398",177.943689581182,4092.91498446698
"399",71.5852406380539,3893.13878022392
"400",-26.1434512050824,4042.97093340621
"401",73.8026379722756,4112.89260489128
"402",144.655369808436,3928.09961596645
"403",-136.277869964717,3943.08283128468
"404",-144.09060981128,3963.06045170899
"405",55.5843614326824,3833.205918951
"406",134.739325441579,4042.97093340621
"407",-74.2792548849105,4057.95414872444
"408",-221.669114484695,4102.90379467913
"409",171.919175168255,3993.02688234545
"410",104.992682706177,3833.205918951
"411",10.2095869833876,3908.12199554214
"412",-22.9221205559125,3718.33460151124
"413",92.2901743668367,3868.16675469353
"414",2.07297751670963,3768.278652572
"415",-106.054694898356,3738.31222193554
"416",-85.0368053397477,3763.28424746592
"417",-164.962583766634,3698.35698108693
"418",26.9770547088721,3758.28984235985
"419",110.3284591222,3728.32341172339
"420",146.720766722395,4047.96533851229
"421",213.569796213364,3943.08283128468
"422",-142.430107869004,3808.23389342061
"423",-18.7641654441888,3713.34019640516
"424",22.1213817889172,4042.97093340621
"425",-134.036151900623,4087.9205793609
"426",156.206229803529,3723.32900661731
"427",-51.0479349169393,3908.12199554214
"428",181.574192802026,3703.35138619301
"429",46.3071277962255,4032.98212319406
"430",103.791790579347,3938.0884261786
"431",-176.11025360781,3773.27305767808
"432",139.326756042941,3738.31222193554
"433",176.462437234978,3968.05485681506
"434",-218.243726212551,3918.1108057543
"435",114.097506088412,4082.92617425482
"436",116.900887531327,3868.16675469353
"437",179.394372579734,4022.99331298191
"438",-6.1426093045902,3883.14997001176
"439",111.556713194527,3968.05485681506
"440",-63.1593868177669,3928.09961596645
"441",-110.442944496668,3718.33460151124
"442",-91.5299126628703,3943.08283128468
"443",-68.2638382548115,3788.25627299631
"444",68.8729696835281,3703.35138619301
"445",-138.153899448233,3818.22270363277
"446",-109.70662401284,4112.89260489128
"447",14.5261063817009,3758.28984235985
"448",43.6923284719769,3733.31781682947
"449",-137.03460350713,3893.13878022392
"450",96.181511630109,3888.14437511784
"451",-96.861999988984,3823.21710873884
"452",-30.1655206212476,4042.97093340621
"453",-50.6790324359647,3973.04926192114
"454",81.3533806972248,3708.34579129908
"455",66.2874659783572,4052.95974361836
"456",-2.01219466355394,4037.97652830014
"457",26.2636359411409,4003.0156925576
"458",-178.152246348572,4082.92617425482
"459",215.188318201624,3693.36257598085
"460",-81.6043125322368,3678.37936066262
"461",71.3881347424245,3918.1108057543
"462",77.1016782335234,3718.33460151124
"463",26.4272023568254,3948.07723639076
"464",54.9485950125961,3938.0884261786
"465",214.63772203974,3898.13318532999
"466",-179.968300853594,3788.25627299631
"467",223.095960358708,4047.96533851229
"468",27.2153197105432,3673.38495555655
"469",-72.7826337537742,3738.31222193554
"470",100.493745421669,3868.16675469353
"471",-181.931021538445,3898.13318532999
"472",34.4422970382006,3978.04366702722
"473",-50.0134895151574,4087.9205793609
"474",-226.902734727725,3898.13318532999
"475",63.5430326530351,3873.16115979961
"476",-89.9715284399233,4092.91498446698
"477",-105.842009618819,4102.90379467913
"478",-166.432961781192,4067.94295893659
"479",152.974574448052,3918.1108057543
"480",-157.227639544175,3908.12199554214
"481",155.962786615232,3738.31222193554
"482",-62.4139548557803,4032.98212319406
"483",46.9122028307361,3918.1108057543
"484",-6.27725481017188,3678.37936066262
"485",18.2650068774879,3963.06045170899
"486",134.27128615212,4072.93736404267
"487",-205.891621918703,3923.10521086037
"488",182.049101835176,4087.9205793609
"489",-118.100927354671,4082.92617425482
"490",-162.043706029111,4087.9205793609
"491",-179.777265479824,3798.24508320846
"492",-176.941868403528,3728.32341172339
"493",-165.94748578919,4092.91498446698
"494",55.7037570909876,3813.22829852669
"495",-202.964572195564,3678.37936066262
"496",-37.9433619388227,4102.90379467913
"497",-14.3718681092467,3858.17794448138
"498",-30.6287609501629,3908.12199554214
"499",-173.759348921157,3673.38495555655
"500",210.684396164611,3708.34579129908
"501",-103.034264076781,4003.0156925576
"502",-91.1707862775872,3978.04366702722
"503",69.8956667294094,4102.90379467913
"504",60.5870022121081,3693.36257598085
"505",-104.30992207259,3893.13878022392
"506",144.155281125361,3693.36257598085
"507",-187.440659573313,3828.21151384492
"508",-190.940533451426,3858.17794448138
"509",170.937950187077,4042.97093340621
"510",102.027518610922,4087.9205793609
"511",-10.0377371466092,4057.95414872444
"512",-229.857899030059,3778.26746278415
"513",-149.224321037153,3898.13318532999
"514",71.3485818530171,3923.10521086037
"515",211.645046301934,4022.99331298191
"516",219.707714732483,4022.99331298191
"517",-80.3748510546883,3823.21710873884
"518",145.215773865764,3893.13878022392
"519",-35.480014685452,3703.35138619301
"520",184.575652740034,3968.05485681506
"521",-216.415902858861,3993.02688234545
"522",-146.5509623405,4057.95414872444
"523",155.309391236528,3778.26746278415
"524",139.976867179698,3693.36257598085
"525",212.008482346277,4008.01009766368
"526",-83.2072535529913,3963.06045170899
"527",-81.2272394978337,3723.32900661731
"528",-228.759191463345,3823.21710873884
"529",-167.108330742897,4032.98212319406
"530",-168.443952314594,3963.06045170899
"531",-39.6336982883928,3708.34579129908
"532",-204.164402802055,3998.02128745152
"533",228.267218591089,3843.19472916315
"534",80.0718366086626,3858.17794448138
"535",97.853933421174,4102.90379467913
"536",35.5711105909763,3678.37936066262
"537",-149.959355698856,3853.1835393753
"538",31.0946627506281,3768.278652572
"539",157.314366191549,3903.12759043607
"540",-223.790517701134,3858.17794448138
"541",18.1928675764224,3998.02128745152
"542",-80.2452835524009,3838.20032405707
"543",6.14596941108558,3878.15556490569
"544",46.3869085879128,4017.99890787583
"545",-30.0957380199938,4062.94855383052
"546",-172.986317632247,3938.0884261786
"547",118.716734650681,3723.32900661731
"548",14.5108426169604,3768.278652572
"549",-219.086398530391,3883.14997001176
"550",-22.1977346577188,4013.00450276975
"551",-98.1422966712888,3698.35698108693
"552",-43.0217858775933,3878.15556490569
"553",183.109714383415,4037.97652830014
"554",22.9221205559137,3718.33460151124
"555",77.7919697545595,4112.89260489128
"556",124.968044692056,3878.15556490569
"557",38.7964305368741,3908.12199554214
"558",171.875726301756,3778.26746278415
"559",-88.8081382507791,3803.23948831454
"560",103.326891114598,3978.04366702722
"561",-58.6547774103448,3993.02688234545
"562",163.642654710184,4003.0156925576
"563",-130.943206162783,4027.98771808798
"564",-92.8892007841337,3808.23389342061
"565",-174.704768748838,3848.18913426923
"566",63.577675674933,3868.16675469353
"567",-59.9257551599404,3798.24508320846
"568",152.824487605358,3673.38495555655
"569",91.632014431989,3933.09402107253
"570",26.1283557176867,4047.96533851229
"571",122.246991869841,4072.93736404267
"572",-102.10762793088,3718.33460151124
"573",-66.7829609405474,3988.03247723937
"574",-94.7363540589606,4022.99331298191
"575",64.397338228868,3748.3010321477
"576",34.3447546922619,4003.0156925576
"577",77.3403115309434,3688.36817087478
"578",-43.8282534349725,3703.35138619301
"579",-26.4714708359081,3933.09402107253
"580",-51.9061602715636,3753.29543725377
"581",133.642614706553,4112.89260489128
"582",151.261658438846,4017.99890787583
"583",-31.2088060514104,3733.31781682947
"584",137.109814451433,3888.14437511784
"585",-201.926438271426,3918.1108057543
"586",-145.953812802542,4092.91498446698
"587",-2.00754742932184,4057.95414872444
"588",-116.517620535858,3898.13318532999
"589",183.530812239131,4017.99890787583
"590",-101.037926462139,3818.22270363277
"591",-116.900887531326,3868.16675469353
"592",211.126850427822,3873.16115979961
"593",-59.7017215388057,3833.205918951
"594",22.6819834915025,3818.22270363277
"595",131.839751957168,3968.05485681506
"596",26.5741941573013,3898.13318532999
"597",-51.6601337585695,3798.24508320846
"598",-68.1187472416978,3808.23389342061
"599",141.665557076866,3858.17794448138
"600",137.63392920306,3853.1835393753
"601",-10.0898793898717,4013.00450276975
"602",156.851184199009,3683.3737657687
"603",-39.0093562965291,3858.17794448138
"604",-94.6276089748944,4032.98212319406
"605",108.992455723674,3843.19472916315
"606",204.465248530864,3803.23948831454
"607",-126.651031062616,3753.29543725377
"608",125.78190845287,3818.22270363277
"609",-51.632638517894,3803.23948831454
"610",131.913938559624,3963.06045170899
"611",224.396125783791,3833.205918951
"612",-115.678376890746,3963.06045170899
"613",47.3241415821861,3838.20032405707
"614",78.339732519875,4052.95974361836
"615",130.872009948988,3748.3010321477
"616",88.9026672732186,3793.25067810238
"617",-152.824487605357,3673.38495555655
"618",39.198940175139,3813.22829852669
"619",88.0922282255481,3878.15556490569
"620",37.8986519317085,4112.89260489128
"621",105.274427555351,3808.23389342061
"622",126.981811442533,3728.32341172339
"623",101.736074132268,3753.29543725377
"624",226.901925364524,3728.32341172339
"625",123.199904332044,3698.35698108693
"626",105.966466829244,4092.91498446698
"627",178.464260223208,4067.94295893659
"628",-42.1829328953184,4052.95974361836
"629",-74.5796829825856,4022.99331298191
"630",22.9102470378522,3723.32900661731
"631",-183.320488627896,4027.98771808798
"632",-10.1643085987786,3948.07723639076
"633",108.874600712869,3853.1835393753
"634",-87.5107253904307,3938.0884261786
"635",205.93483176249,4092.91498446698
"636",-10.0319126733313,4062.94855383052
"637",-206.53728992124,4067.94295893659
"638",152.1195273256,3718.33460151124
"639",-195.967129714665,4003.0156925576
"640",-10.3155105724047,3813.22829852669
"641",73.8897048282326,4102.90379467913
"642",67.6056635219321,3878.15556490569
"643",64.46461846763,3738.31222193554
"644",139.688787195642,3713.34019640516
"645",-122.814556329117,4032.98212319406
"646",-156.530352421196,3948.07723639076
"647",-46.938165899921,3913.11640064822
"648",62.9481441069845,3958.06604660291
"649",42.0359232957313,4082.92617425482
"650",-142.125335280864,3828.21151384492
"651",-118.031835255772,4087.9205793609
"652",-218.966420094077,3888.14437511784
"653",-104.19522955544,3903.12759043607
"654",30.2003007366685,4032.98212319406
"655",-155.29530266388,4017.99890787583
"656",34.6357927710351,3928.09961596645
"657",144.376860633959,3678.37936066262
"658",-141.87175894987,4097.90938957305
"659",-185.6091503303,3918.1108057543
"660",2.08490727157784,3713.34019640516
"661",219.922473601478,3848.18913426923
"662",-130.734957435302,3758.28984235985
"663",-38.1212681586611,4062.94855383052
"664",-90.9643378821041,3998.02128745152
"665",205.440647398333,3758.28984235985
"666",-157.011459868515,3673.38495555655
"667",-137.931563555174,3833.205918951
"668",-161.400453625096,3903.12759043607
"669",130.414864753312,4062.94855383052
"670",-22.0830217225414,4057.95414872444
"671",-227.027477452111,3893.13878022392
"672",30.8302533086183,3848.18913426923
"673",179.497168014096,4017.99890787583
"674",-205.692962089403,4102.90379467913
"675",76.5382428917592,3788.25627299631
"676",-83.9030207837103,3888.14437511784
"677",-67.3460641172786,3913.11640064822
"678",99.6102242680357,3948.07723639076
"679",218.802059851889,3718.33460151124
"680",-83.5333825654332,3928.09961596645
"681",-18.656797650375,3768.278652572
"682",-70.4673683855594,4032.98212319406
"683",-2.04416878133078,3898.13318532999
"684",172.598817187523,3738.31222193554
"685",-26.5302676825645,3913.11640064822
"686",-167.491997871874,4013.00450276975
"687",-156.448809033124,3708.34579129908
"688",-142.287482340305,4072.93736404267
"689",21.9542739189728,4107.89819978521
"690",228.759191463345,3823.21710873884
"691",-54.7950206324581,3963.06045170899
"692",-50.3627716010698,4027.98771808798
"693",72.6686243801909,3753.29543725377
"694",126.184670713441,3788.25627299631
"695",34.246684688729,4027.98771808798
"696",-178.912144301123,3843.19472916315
"697",67.8998553135715,3838.20032405707
"698",79.8101905015793,3888.14437511784
"699",-50.1012261761632,4072.93736404267
"700",-46.2537982859142,4042.97093340621
"701",-122.032914416985,4087.9205793609
"702",186.159088881094,4082.92617425482
"703",-134.956016706067,3753.29543725377
"704",216.6613471378,3983.03807213329
"705",-117.218301438666,3843.19472916315
"706",202.644636001301,4062.94855383052
"707",39.6541340602123,3703.35138619301
"708",-121.331224296163,3843.19472916315
"709",64.7321531236173,3698.35698108693
"710",-131.687557471605,3688.36817087478
"711",121.982729514414,3793.25067810238
"712",-162.897881438961,3818.22270363277
"713",-188.632260492561,3968.05485681506
"714",100.875322600055,3833.205918951
"715",217.880567649397,3933.09402107253
"716",-142.370364897165,4067.94295893659
"717",113.34914892328,3823.21710873884
"718",-126.548798685953,4052.95974361836
"719",103.443497689469,3968.05485681506
"720",206.417051845795,4072.93736404267
"721",76.9015139162639,3743.30662704162
"722",-84.2693590435547,3848.18913426923
"723",-226.783990640256,3733.31781682947
"724",-221.705788450062,3943.08283128468
"725",30.628760950164,3908.12199554214
"726",-122.434325217187,3758.28984235985
"727",205.450586787684,4112.89260489128
"728",47.1962074641644,3863.17234958746
"729",6.16938428624658,3843.19472916315
"730",214.308208740257,4077.93176914875
"731",-2.06420446186956,3808.23389342061
"732",225.773784568413,3943.08283128468
"733",-193.482591440829,4112.89260489128
"734",-27.1317759359351,3703.35138619301
"735",102.160456307262,3713.34019640516
"736",191.926570339106,4003.0156925576
"737",-18.2547348863752,3968.05485681506
"738",-74.8778652969771,3988.03247723937
"739",180.538750743989,3758.28984235985
